种类,TF-IDF,关键词
体育,0.40569442335657885,亿英镑
房产,0.34647783324212816,合生
体育,0.6677724418264464,骑士
科技,0.43631429763777757,世界
汽车,0.3520695147244886,车辆
财经,0.6342344696796305,骚乱
科技,0.5997344405338545,4g
体育,0.7481575244093032,国安
科技,0.632499851254762,机器人
汽车,0.3736613866564557,应急
财经,0.3076785155472864,二手房
财经,0.5119928788654309,味千
其他,0.3087871023090054,关注
体育,0.5622212755223868,火箭队
房产,0.2427352809420847,督查组
其他,0.6149887309084897,布什
体育,0.43674715716262025,转播
科技,0.5768588740174597,飞船
娱乐,0.3057941592707094,唐国强
科技,0.3712871709879858,互联
财经,0.33638924969168493,水塘
其他,0.5135558072759728,万美元
其他,0.6434206034207638,喝乐
娱乐,0.5140853883027032,凤凰
汽车,0.4178982303913443,epa
科技,0.7469980218300097,美图
汽车,0.4759707318481082,骊威
财经,0.3332897124386774,万亿元
娱乐,0.5679528673978508,唐国强
其他,0.35023701050886824,投资
科技,0.5088938286280028,眼镜
汽车,0.668402550628927,雨刷
财经,0.26536466677331677,玻方
娱乐,0.7002679188455411,炎亚纶
财经,0.5045278898519385,啤酒节
其他,0.5172046243878857,维和部队
其他,0.545055552616615,陈思诚
娱乐,0.4364597208069778,陆翊
汽车,0.42768668565172924,大众
房产,0.5662837413902851,珠海
娱乐,0.5505271741423211,池城
房产,0.4896492511511634,杨先生
汽车,0.5221616773869803,雷克萨斯
财经,0.31687920730543195,球队
其他,0.44188807908938504,双语
体育,0.5892506676546753,奥卡福
房产,0.29119555242575523,['揭盖']
财经,0.5319009963922632,分级
汽车,0.4605973447690419,发动机
科技,0.39525502861332484,智能手机
房产,0.5773118442834481,梅林
房产,0.29034767000650996,邓世昌
体育,0.559248698459979,世界杯
财经,0.32618444241849626,资金面
房产,0.4807719216496457,同福
体育,0.33375322199533125,中国足协
娱乐,0.37520403613697656,21
财经,0.44525677164630617,某省
财经,0.49034127013358336,下影线
汽车,0.6177709691390595,法拉第
科技,0.5367921340794811,充电
汽车,0.32425057515331085,h6
房产,0.601887654959048,保利
财经,0.6125732186080179,中小企业
汽车,0.4811319971921627,xt5
房产,0.44887309296439964,住房
娱乐,0.29976981128252594,王挺
娱乐,0.751657120786783,何琳
汽车,0.2771350228470029,样式
其他,0.37537558614888267,春运
其他,0.3467433985226609,8115
娱乐,0.4404589501582777,发姑
财经,0.3437499510092361,老人
汽车,0.5910205545109619,大众
科技,0.5822490125107492,京东
科技,0.36463770428374603,京东
娱乐,0.4152394236324705,惊喜
其他,0.3695119124635623,剧组
科技,0.41585759598687305,致远
体育,0.5290047708604988,联赛
娱乐,0.34114659986127266,15
其他,0.3378132591921742,计分
其他,0.5720268927445233,成份
娱乐,0.5771726342555774,石天琦
财经,0.3662793384404727,征收
汽车,0.5350093796109529,奇骏
科技,0.39829818489457236,天猫
科技,0.36565958743162225,百度
体育,0.5530829394960173,武术
其他,0.676577269364778,廉洁
房产,0.3942915025452026,耕地
娱乐,0.5187838075921143,朱莉
体育,0.5919498871659262,利物浦
娱乐,0.3324142321729638,小贝
房产,0.49614875945262976,写字楼
科技,0.34261484400482345,微信
其他,0.4179725524803988,年票
体育,0.5942014394212652,张呈栋
其他,0.42921118186823853,瓷娃娃
娱乐,0.34982870343025246,09
体育,0.5136482400776574,皮克
科技,0.3371846697785695,证监会
科技,0.6599254084202398,比价
汽车,0.3773540480066606,车型
财经,0.5387298415909401,存款
娱乐,0.4535133958781657,丁春诚
其他,0.5799216091481415,燃气轮机
科技,0.4892102930638797,媒体
汽车,0.36128586745945496,燃料电池
财经,0.5806736930143751,贵港市
娱乐,0.7678631929490329,房祖名
其他,0.5175233635732766,滑梯
其他,0.48933104475441047,五粮液
娱乐,0.26776664728785826,mv
科技,0.5910888870024069,nutanix
娱乐,0.5822076389066166,房祖名
其他,0.4987698991263121,密云
汽车,0.27731909132729543,tsi
汽车,0.643121960532026,圈仔
财经,0.626687963124966,皮夹
娱乐,0.38040369919894457,高手如林
房产,0.35287468777496145,房地产
财经,0.5556609882200371,紧急状态法
娱乐,0.5263994478236281,00
体育,0.5808676091251065,高洪波
房产,0.5990865716296598,房产税
房产,0.4300978391684959,预售
汽车,0.4701231446704355,rx
科技,0.4494579670115505,视频
汽车,0.4767694430255498,胎压
财经,0.4405427938451624,每股
房产,0.4150585174986124,综合体
科技,0.3689590825105146,驾驶
汽车,0.5395115388612467,别克
财经,0.30966641151169827,回落
财经,0.40493169063179446,股市
体育,0.5327989954089926,恒大
房产,0.5421983160634474,出入口
体育,0.39420322012924386,勇士
其他,0.3780674437562446,牡丹峰
财经,0.29284749447429737,亿元
房产,0.6957397599508953,地下
房产,0.48077365890603696,均价
娱乐,0.454431871838243,会馆
财经,0.2565390907462977,美元
汽车,0.6122108337455192,hqdatatb
其他,0.5254737789338001,伊朗
财经,0.5660535743073254,蜂蜜
娱乐,0.3106957775330105,演员
财经,0.4726548918213568,特色
汽车,0.5728089296935646,热车
科技,0.505514669392691,微票
房产,0.4972940725573327,改造
汽车,0.2376890050163184,缤智
娱乐,0.4947757091207671,歌剧
其他,0.4149717738269142,黑色
汽车,0.45910457192358767,气囊
娱乐,0.5456767928656882,嘉宾
其他,0.336373614610912,航班
其他,0.7738781333351558,金海
娱乐,0.42259722237224717,张柏芝
财经,0.31039420109898264,南车
汽车,0.7182894869963455,新能源
科技,0.4965266506706959,ofashion
科技,0.5815943388316467,牛电
娱乐,0.5022645850524502,曾志伟
其他,0.44197571738133823,女儿
财经,0.7992500014654846,乌干达
体育,0.39392131938055186,足球
其他,0.7961562519561626,知识产权
科技,0.8751129619382343,宇宙
财经,0.6171257776252107,溢油
汽车,0.37472130992669,tribeca
科技,0.5958343406473051,安查丽
体育,0.3821095449624154,亚足联
科技,0.4670183976589695,易观
房产,0.21457824235940043,['山大']
体育,0.5772744480894076,瑜伽
其他,0.47489506671444853,家居
财经,0.6806441898431961,南美国家
房产,0.3690791903311724,城市
体育,0.4232786311831741,鹈鹕
财经,0.7980208572596214,飞鹤
财经,0.7593455676849933,骆家辉
汽车,0.7585977953365655,gti
科技,0.4949252405726139,探月
体育,0.6257510221888484,梅内塞
汽车,0.5032493852185357,标致
财经,0.5238971879236475,蒙牛
房产,0.42990961674447725,优惠
娱乐,0.6518205753281264,嘉宾
其他,0.43400491045554757,家居
房产,0.5290632358605056,违建
其他,0.367789938539116,美业
科技,0.6550698600716283,freedompop
房产,0.6716265929092408,地下
财经,0.5856269778402039,期货
科技,0.5010215951892686,脉冲星
汽车,0.3506045413319486,迈锐宝
娱乐,0.3276186744048722,谢霆锋
其他,0.45373425059561995,九藏
娱乐,0.3581008239090924,张柏芝
汽车,0.5501310112183893,雷克萨斯
科技,0.5946096340025318,股东
其他,0.4027579141046156,医院
娱乐,0.5246258301520681,旅行
汽车,0.7032254476456412,奔腾
科技,0.4345759788143942,晚会
房产,0.3234002422017289,奖金
科技,0.7718003268811712,fuhu
汽车,0.4138449864884021,rapide
娱乐,0.3525252013158404,班杰明
财经,0.23161646207319075,黄金
科技,0.3277167709007703,security
其他,0.33820092129538815,谢某
房产,0.3577876863349754,文物
体育,0.4903956095290106,江津
其他,0.8665912607731667,翘尾
其他,0.428868291275756,塔斯
房产,0.46909265404356143,内资
科技,0.7804358113204207,square
房产,0.5276824512233966,白云
房产,0.2847322426464027,拆除
体育,0.3313528244009478,冠军
财经,0.7113306559041715,溢油
汽车,0.40193799823199067,dx7
科技,0.6963207523797887,gtat
体育,0.28567473714315317,本赛季
房产,0.43661193874999044,恩宁路
其他,0.41812941440294016,['城外诚']
汽车,0.6662229184636107,传祺
科技,0.43968290297903134,传播
体育,0.5000135421154631,足球
房产,0.3408805170419344,科林
科技,0.4232444804561494,智能手机
房产,0.3529419011641315,金九银
体育,0.3649263614601536,金球奖
财经,0.44102463049947266,供电局
娱乐,0.37062714822150766,联合国
体育,0.5270732218427022,勇士
其他,0.6007496646089144,爱马仕
体育,0.44599367873417034,女足
科技,0.5159572240960675,乔布斯
娱乐,0.5647483042557544,黄海波
汽车,0.5352016661507876,众泰
体育,0.4842706509497747,库里
科技,0.3854902906629146,点菜
汽车,0.8137631301875115,工况
财经,0.33966388274027703,板块
娱乐,0.3781934714685195,大卫
其他,0.5273315008126379,氢弹
其他,0.5031946990336659,住家
汽车,0.5878846021389638,菲亚特
科技,0.30112131565354805,去年同期
其他,0.2959198634424868,零售价格
汽车,0.7000882722619737,匝道
科技,0.4307930540283889,亿美元
科技,0.5892127405537323,机器人
汽车,0.35859632936737407,刹车
体育,0.637895696083912,胡德
财经,0.5526800801784033,骚乱
娱乐,0.6459338284298236,崔健
其他,0.6075432349265256,节假日
娱乐,0.3547322884474818,成都
房产,0.4065944837591822,土地价格
娱乐,0.4780876150724932,爱心
体育,0.39328409902448164,恒大
财经,0.35470663300941435,房子
汽车,0.7928899289083821,高尔夫
汽车,0.3825070104780494,销量
体育,0.4869616086930077,春晓
娱乐,0.7308198950539537,琼瑶
体育,0.5823532779017043,国安
房产,0.5913373955567046,租金
体育,0.31018139404379846,榜首
科技,0.4365915448641112,计算
汽车,0.5989032945518619,驾驶证
财经,0.38724802955563176,股市
财经,0.47396928898356894,股权
体育,0.43987059577808774,球队
房产,0.4857156160754061,房产税
财经,0.4159782748471201,4s店
汽车,0.5263536346175554,韩国
体育,0.5860154131850308,孙杨
房产,0.5426090024647447,住房
房产,0.5170057193810942,房地产
体育,0.4959607346257461,吉斯
科技,0.3832893430342992,做空
娱乐,0.26494395216651023,翻拍
汽车,0.43764305597609027,宝沃
财经,0.57892317104467,种子
房产,0.6129072198705953,房产税
体育,0.4054923840450551,战术
财经,0.4254557340334718,明码标价
汽车,0.5533489719173578,特斯拉
财经,0.2848882052196852,油价
科技,0.676221739828582,谷歌
体育,0.5589695626910258,多斯
房产,0.752886055786448,楼霸
汽车,0.7159567056089607,出租车
财经,0.5142294224964059,美联储
科技,0.5741996727978529,卡梅伦
体育,0.44865783832605904,开奖
房产,0.5730752120877418,房产税
房产,0.44169009356783534,有限公司
体育,0.6294158595772094,快船
财经,0.399933192897065,骚乱
汽车,0.5041572660729352,翼豹
体育,0.34433491572079106,韩国
娱乐,0.5494791768203428,mtv
其他,0.6395020896555372,ages
体育,0.46854553741443183,沸雪
财经,0.26339509355932106,刚果
体育,0.5823532779017043,国安
娱乐,0.44824886409390574,蓝雨
房产,0.4445649317972434,金融城
汽车,0.7405564455463803,荣威
科技,0.36417566509463106,平台
汽车,0.2761325205515973,柴油车
其他,0.46466995855265275,周渝民
其他,0.5948530016115416,美容
娱乐,0.69501137680852,成龙
汽车,0.9045085445925298,火花塞
财经,0.4811214884279513,贝卢斯科尼
科技,0.43539960016860785,holus
其他,0.3056712651644164,六位
娱乐,0.40955486909932864,海报
汽车,0.48022090052978367,armani
财经,0.6089574044126136,脸谱
科技,0.5568854715826412,凌日
科技,0.6947728803240447,5g
汽车,0.3888081194810505,发动机
其他,0.45236839147269153,记录仪
汽车,0.5128986933356747,专车
娱乐,0.5199642837009115,闫凤娇
房产,0.5137308400949128,回购
体育,0.5471244979918424,鲁能
娱乐,0.38774275971691924,唐国强
体育,0.43594621688275736,火箭
娱乐,0.6746053197588104,川岛芳子
科技,0.4332834276731359,服务
其他,0.6513798159503221,康奈
房产,0.45446544264297245,城市绿地
体育,0.3238852399881516,连败
科技,0.42864387789379704,小屏
汽车,0.604890813893645,4matic
财经,0.3500214844202426,铁路
体育,0.47430214111442515,詹姆斯
房产,0.36438523761328134,一手
财经,0.43987226285802883,子女
体育,0.8222311992496877,科比
房产,0.5363606859984503,成本
房产,0.4918480544896616,楼霸
体育,0.5354669385928983,鹈鹕
科技,0.3811663976608403,麒麟
汽车,0.43846723184522896,防冻液
房产,0.4536164859170349,13217
娱乐,0.3549955997995752,兄弟
房产,0.38769536704038204,brt
其他,0.4888808181312352,例外
财经,0.42576490656877813,涨跌幅
科技,0.5390702771684616,南瓜
体育,0.8499537047546216,彩票
科技,0.337684528119407,['东大']
房产,0.5034627338271204,江门市
其他,0.541407370280886,泛珠
科技,0.7510715078496721,小米
汽车,0.4749323885215772,楼下
娱乐,0.5500313113378145,蓝奕邦
其他,0.5826375715353156,越秀
娱乐,0.5308891215030163,meredith
汽车,0.3485810686593783,万升
科技,0.4734527734753906,外行星
娱乐,0.4527263302613819,离婚
汽车,0.48800021495002144,众泰大迈
科技,0.7857914532065722,爱立信
科技,0.4589970401681183,autopilot
汽车,0.5689915057870429,特斯拉
娱乐,0.43813479021176227,吕良伟
其他,0.4218030545221568,出线
房产,0.3801051191606148,地块
其他,0.4328445199281998,暖暖的
体育,0.6572136506892639,赵继伟
其他,0.5433099235638738,小萱
财经,0.3279214820898647,个股
科技,0.42347834591377514,好友
财经,0.5042811837575206,油价
娱乐,0.6602213074887949,冯绍峰
房产,0.33608393767818406,亲水
汽车,0.45880539217687094,风行
其他,0.3540139580623406,['直贴']
财经,0.4516928598234986,沙发
体育,0.6617502615273415,火箭队
房产,0.4363942936376565,督查组
财经,0.20611632292600823,普尔
体育,0.46805668435390785,男篮
科技,0.8859797745861766,机器人
财经,0.39294572699696684,m2
汽车,0.44116434631671947,一汽
体育,0.37549038396281365,国家队
科技,0.6138524425877545,苹果
财经,0.38906044999671713,汽柴油
汽车,0.42982953264646423,ds
财经,0.5596462380276774,溢油
体育,0.5587235580225813,中国足协
房产,0.49830633371606053,选房
其他,0.6044949674701616,科米
科技,0.7380000381232281,法拉第
体育,0.5533952450623031,科比
其他,0.43338686009883565,['a04']
科技,0.49170933797494565,ufo
财经,0.22201177311135545,经济
其他,0.3959698925398558,粤港
房产,0.49205272715681936,海口市
其他,0.8188715686114011,积分
娱乐,0.33189469436573876,艾美奖
汽车,0.39042952152339644,威朗
科技,0.6089322953196308,微软
财经,0.3170565923128996,大运会
汽车,0.39598407262022006,机油
娱乐,0.6621714402292139,宣萱
科技,0.7528287566882553,百合
其他,0.4890115716765085,众筹
科技,0.38877262568235155,乐视
财经,0.5477927552920233,万套
汽车,0.477497077969796,新能源
娱乐,0.489553654519388,波兰
其他,0.3041137591743353,改革方案
其他,0.5692343965991365,花样滑冰
娱乐,0.5546572945304229,丁野
汽车,0.42757471323023083,车牌
汽车,0.43835807174507724,路面
房产,0.42327983733927127,万科
娱乐,0.4270005778263779,佘诗曼
科技,0.7141211788619855,高通
财经,0.7545382004965021,310
其他,0.7665169882020002,年画
房产,0.28608533931707103,蔡屋围
汽车,0.3246131814423017,磨合
财经,0.6685495334167689,解禁
科技,0.5790650958629365,亿件
房产,0.5898725629113551,义乌
房产,0.5301113614631795,城市更新
体育,0.7524440429701613,王励勤
财经,0.5765609859811008,吡嗪
房产,0.5996723575796178,天桥
体育,0.34711110797764927,新疆
财经,0.8990843589671733,权证
汽车,0.3128591994551368,q7
财经,0.7586668498189335,食人鱼
科技,0.5721815711797845,背包客
房产,0.3345936422838699,贷款
汽车,0.7861225471835881,glc
娱乐,0.5175144464125802,萨日娜
房产,0.4687485216466739,亚运
娱乐,0.5425542145538246,宋丹丹
财经,0.35107443251526926,经济
体育,0.5588440452850062,佩兰
娱乐,0.481479789595088,海豚
汽车,0.35593677818760044,玛莎拉蒂
汽车,0.4644405647545307,驾驶
其他,0.32556915436288925,增长
娱乐,0.39357661170426134,郭蔼明
汽车,0.42081212186823835,女司机
财经,0.5671494965047835,阿明
科技,0.5936642599724146,快递
科技,0.43228415246068363,视频
娱乐,0.550174302693324,陈数
其他,0.36264968036677564,欧亚
科技,0.7002372789017838,知乎
娱乐,0.47456148742513093,杨童舒
其他,0.4481620267464643,广昌
其他,0.4366032184243982,帕赫
娱乐,0.6309898260860596,陈思思
汽车,0.593919297440613,迪拜
财经,0.28467993046959894,民政部
科技,0.5133746912429634,媒体
其他,0.4495180151527966,气候变化
科技,0.38563056471408436,instagram
体育,0.22550698800979085,葛天
体育,0.4342196021297254,游行
娱乐,0.5276105848481819,法拉
汽车,0.6686189396853917,电池
娱乐,0.5790757363030594,姚元浩
体育,0.45296777255142295,吴雅楠
汽车,0.37530345002356347,自吸
其他,0.7461586073006542,宝网
体育,0.5616601186473161,33411
科技,0.4014594254897173,local
其他,0.5202362120227741,调查
娱乐,0.47172409316908714,阎惜
科技,0.6305289308476366,京东
科技,0.4562026139976863,gopro
财经,0.6685414920740157,赖宁
汽车,0.6323224151946505,锐骐
娱乐,0.7121550961731351,叶童
其他,0.48948609554372813,咖啡馆
科技,0.8087103679652854,搜房
财经,0.5046494843500339,杨晓松
汽车,0.3177582371531993,gtdi
娱乐,0.5169261964738548,蒋冰
其他,0.4219809299697727,阿根廷
汽车,0.39769388208838474,suv
其他,0.40947324594739426,福利院
娱乐,0.5830712324203838,苏素
科技,0.600268248381637,土豆
娱乐,0.5403065013435954,牟凤彬
体育,0.6446571326891137,纳什
汽车,0.36362847721769126,万升
房产,0.41464862018863313,12566
娱乐,0.5654115834530914,草地
汽车,0.4605973447690419,发动机
财经,0.650166210298224,保障性
娱乐,0.7406003432197498,潘辰
财经,0.4462676345184436,脊椎动物
体育,0.5398892049806822,冰球
房产,0.3645986082591356,消防站
房产,0.6884761831840609,大亚湾
科技,0.3603202961286929,诈骗
财经,0.20596870859412375,原材料
汽车,0.3197574106089677,思域
房产,0.6481330595857738,住房
科技,0.3431301992416634,木马程序
财经,0.3867228057884491,保障
汽车,0.37010916211385086,内轮
财经,0.9185778711717444,传销
体育,0.49766251564281117,24354
房产,0.2938508828795179,建筑
财经,0.3852504382989774,06
科技,0.6632401425632964,暴风
房产,0.4321325229666867,新城
其他,0.37915667333512676,体坛
房产,0.5610110750464362,公积金
汽车,0.3457959333363435,冬季
财经,0.42681608125115245,法国
娱乐,0.5764884654120177,古巨基
其他,0.3817720390128689,cio
娱乐,0.5601157806273764,赛尔
汽车,0.35308431958575703,xt
财经,0.5481168449453007,高速铁路
科技,0.7634429891610223,pptv
汽车,0.5118599298882955,['c3']
娱乐,0.47847058523442576,评委
其他,0.4655965626129509,表盘
汽车,0.38940519362765746,ix25
娱乐,0.26052306801653824,女主角
其他,0.7397830417742238,百里
其他,0.5177835997069524,联网
科技,0.4608843170789218,暗物质
娱乐,0.568298995753723,杨采妮
汽车,0.5910541150389623,水箱
财经,0.3860404167716886,胡锦涛
科技,0.6654691339492731,8205
财经,0.5771209319152326,社会保障
科技,0.8579912998545967,livingsocial
房产,0.44776213699805506,调控
其他,0.9091976276604431,社工
其他,0.5120375307605809,餐饮店
其他,0.4092139725246955,洪秀柱
体育,0.46144838208039085,赛区
科技,0.881309995509174,分期
汽车,0.535293014830902,cs15
财经,0.5507215873496368,病例
科技,0.5357512457299894,华渔
体育,0.33348802914510894,库里
房产,0.403676083529955,环比
体育,0.47407611589357707,首钢队
财经,0.5576068883891002,溢油
房产,0.5014502574702312,广东
体育,0.7085804212481596,科比
财经,0.4052133381455662,地铁
汽车,0.5906786659998883,奥铃
财经,0.6867293216667917,利比亚
科技,0.481978293205667,美家
体育,0.5394330149681043,梅西
财经,0.5185514266897047,卖空
娱乐,0.5197203203310432,张柏芝
财经,0.30026199492566896,黄金
其他,0.3943843863269099,火星
汽车,0.5313506252172885,帅客
房产,0.3286725333520359,金九银
其他,0.42835116178070076,搜寻
体育,0.6075144699478524,加索尔
其他,0.4534711219469425,金猴
房产,0.4308592658050589,规划
科技,0.8172753247035704,恐怖主义
财经,0.6130357417687187,富仕达
科技,0.5087607761050772,特斯拉
汽车,0.4792685125284222,逍客
娱乐,0.5678685860404521,许璐
其他,0.5447887797910638,星河
娱乐,0.463922322640425,谢霆锋
汽车,0.3733050760552072,车主
科技,0.38688912440226914,应用软件
其他,0.3619461277557477,彭于
娱乐,0.4431644710456893,周迅
汽车,0.3485810686593783,万升
科技,0.7397389628398896,新浪
科技,0.6455672291572527,亚马逊
汽车,0.30378776954370823,艾瑞泽
娱乐,0.5248488395954559,倪萍
科技,0.5019285699669458,支付
体育,0.8499537047546216,彩票
其他,0.40529807227089804,葬礼
房产,0.6749538169957585,公积金
其他,0.47863928125340616,['湛晓茸']
房产,0.5236155535050372,港铁
娱乐,0.5045576388318109,白百何
房产,0.431233681623378,优惠
科技,0.6008140226255928,bat
财经,0.47873058579767813,顺特
房产,0.40253369373261444,标准
体育,0.41796328157926427,科比
财经,0.337849272201462,['8888']
汽车,0.5483359400988741,闯红灯
科技,0.448421937765069,加密
体育,0.6217449129429207,科比
房产,0.7348572322626257,花都
汽车,0.37845645907866354,哥瑞
科技,0.3182933025332969,黑产
体育,0.37250756679614905,尤文
房产,0.4108484106889217,虚火
房产,0.5685077226059295,成交
体育,0.33352433243433394,国米
财经,0.23912860230538457,文化部
科技,0.47904031270595265,音乐
娱乐,0.5168308597193315,薛凯琪
体育,0.7419919800645584,同曦
其他,0.5661899947727486,渤海
汽车,0.6552078759479157,观致
娱乐,0.6668432795722106,陈德容
体育,0.6696595891734822,比尔
房产,0.4722424274098312,租金
娱乐,0.6841030076590482,杨幂
科技,0.6470495673953455,蓝思
财经,0.5137030582007267,骚乱
汽车,0.5867272192768855,mazda6
娱乐,0.4564772325488773,杨幂
其他,0.5558276230623529,猕猴桃
其他,0.418811992106713,马匹
汽车,0.6517439088219534,劳斯莱斯
科技,0.29352946526192086,商家
其他,0.6279486179645959,孙敬媛
汽车,0.7086428909256356,圈仔
科技,0.6459276175763258,点评
科技,0.4057819395470095,卫星
财经,0.8454837358852344,伊斯梅
汽车,0.32650784950748396,联网
娱乐,0.5929542671957417,邓萃雯
其他,0.43029202609470174,丝芙兰
娱乐,0.42059859600859123,张杰
体育,0.7148205666669589,奈特
财经,0.37510928773212576,法案
汽车,0.48147011791765226,['s35']
房产,0.532635039346406,威尼斯
汽车,0.3201417294026868,高性能
体育,0.4978124340843409,奥卡福
其他,0.35491528954318957,['中荡']
娱乐,0.6006262263348208,乔振宇
体育,0.4172804303756913,伊斯
房产,0.3800595147648329,质量
体育,0.4391218024560998,瑞斯
科技,0.49354864467403853,实体店
财经,0.38637288737204517,万美元
汽车,0.43864497158637417,polestar
财经,0.6149651302562402,备胎
体育,0.3696602757579844,恒大
房产,0.36618482567533905,一廊
财经,0.40786521855395674,购房者
体育,0.32578171147080276,61548
房产,0.5009787306621007,前海
房产,0.4917896372443702,东莞
体育,0.3221175589553984,新疆
科技,0.5242192758771829,行星
财经,0.38817687817608365,股市
汽车,0.35150142855891403,大众
娱乐,0.6251942964825012,琼瑶
财经,0.4493185969239564,克拉克
体育,0.2058365929065434,名单
汽车,0.47209445005729966,奔腾
房产,0.31636329525226237,购房者
汽车,0.2641719736385443,自动挡
娱乐,0.6273889866843321,jpm
体育,0.5603716926164863,梅内塞
其他,0.8188715686114011,积分
体育,0.6745844383033192,科比
科技,0.39714318081241584,阿里巴巴
汽车,0.5213360015099843,索兰托
财经,0.5812472624772018,农产品
房产,0.44538886131124006,房贷
体育,0.5191267295440947,下期
体育,0.6631833508101733,林丹
房产,0.8302657455953619,长影
财经,0.5420547865725597,评估
体育,0.5009453733206543,巴克利
房产,0.37507905141752246,亿元
财经,0.5382174785157243,城管
科技,0.5316041542158124,高通
汽车,0.3216486239217715,奔驰
财经,0.40472147767936906,内外有别
房产,0.4429679076716932,土地
体育,0.29539732438752125,江苏队
娱乐,0.35411586617077323,何琳
科技,0.7138909225131915,无人机
体育,0.8757692078226436,刘丝
其他,0.3306776090109448,投资
汽车,0.25905125914584004,福利
娱乐,0.322393391973169,外星人
房产,0.6374076015268153,农民工
娱乐,0.3671789375553781,凯奇
体育,0.6361687708348004,科比
娱乐,0.4693126797830769,李亚鹏
其他,0.44644428936274083,纳税
科技,0.2975439644821812,物理
汽车,0.5275140733301533,销量
财经,0.38654356916484983,工资
汽车,0.6471943142928229,冷冻
科技,0.6149341686222582,流星雨
其他,0.34761202600395785,巴黎
汽车,0.31308275457545554,机油
科技,0.4609828264487432,c2c
其他,0.640633666516437,福利彩票
娱乐,0.563977491093347,轩仔
其他,0.5830411542336391,护发
科技,0.256431374115561,hoffman
汽车,0.3614215734141614,hyper
财经,0.5790155380539803,史凤霞
科技,0.5604530160429808,巨人
体育,0.4890169413483277,本期
其他,0.6584274312973982,园所
房产,0.3497684664652776,申请人
房产,0.5208612665086193,佛山
娱乐,0.5504061018782667,junior
其他,0.42266850346898305,自贸
房产,0.5570169419189297,岗厦
财经,0.611240592468155,康菲
科技,0.6558701094342274,match
财经,0.35600822600663784,钟国斌
房产,0.4523048414455259,业委会
体育,0.3784279732077593,乔治
体育,0.3940299240271688,罗比尼奥
房产,0.4943447987733516,城市
汽车,0.5920817968945965,无人驾驶
科技,0.6593208607126223,携程
体育,0.6003070729870768,宝山区
房产,0.43067265331459026,容积率
汽车,0.5689915057870429,特斯拉
科技,0.635332491849702,5g
财经,0.3590169097401388,场馆
房产,0.3206998604239178,成交量
体育,0.3486959652246154,穆雷
娱乐,0.5877113190238307,杨幂
财经,0.29917186138218177,今早
汽车,0.4295703302414374,x25
其他,0.42660693082165657,实创
房产,0.6551094037320689,南沙
其他,0.34155911781912157,超模
房产,0.2707260124091216,规划
体育,0.7316426004905536,科比
其他,0.3523730748847197,何洵瑶
财经,0.31743093257358845,万桶
科技,0.4194969543854628,代驾
娱乐,0.35736097750516355,牡丹
科技,0.49158574849266135,刘惠璞
汽车,0.46635393373182366,新力
汽车,0.3688818572033214,奔驰
科技,0.48042783425004115,有线电视
其他,0.5799070892970595,解剖学
娱乐,0.48954298135747415,唐嫣
汽车,0.5313506252172885,帅客
科技,0.48321597153549767,iphone
其他,0.6695064446714514,泰华
娱乐,0.517150154155467,金希澈
娱乐,0.38921442025262465,花儿
科技,0.47582550916880884,欧盟委员会
汽车,0.47924367224950276,撼路者
科技,0.6796158976450538,雅虎
财经,0.34519318072945937,户外运动
其他,0.37983966261397406,公安
房产,0.3437333527070003,河岸
其他,0.31581944984642374,陈玉强
体育,0.6976499939329213,杨旭
其他,0.30848140021572534,奔跑
科技,0.6523596132396011,快递
体育,0.5126035366496433,最佳
财经,0.33081072757703295,茶厂
汽车,0.4841226521309204,srx
科技,0.6241287303250739,标本
财经,0.6827163487540489,南美国家
房产,0.4033090225339895,楼市
体育,0.29267976402665913,鹈鹕
财经,0.4454591376647279,城市
房产,0.7182574855458889,天桥
体育,0.6044486038431809,科比
财经,0.39187871282245784,m2
体育,0.5544102061536915,郑惟桐
财经,0.28370175445180773,大学生
汽车,0.49805041986557647,ix25
科技,0.47381510399202476,王健林
科技,0.6193689515181293,诺基亚
其他,0.4853066201746488,表盘
房产,0.6658856114511925,公积金
房产,0.2867884108267478,佳兆业
汽车,0.4309510436177629,大众汽车
财经,0.17805464686807448,06
娱乐,0.8373958944428752,陈冠希
财经,0.5857408811784957,残疾人
汽车,0.2944242959088133,迈锐宝
科技,0.6043982322758659,兼职
其他,0.5036565528293941,陈道明
娱乐,0.49977737308111836,李小龙
娱乐,0.5542230056723616,交响乐团
其他,0.3723585917257656,xx
汽车,0.6338426578434909,思域
娱乐,0.7446278284836019,徐静蕾
其他,0.5601297408980966,收藏
汽车,0.49763125583921725,傲虎
财经,0.36741284366227367,百分点
汽车,0.7270731798326292,新能源
科技,0.5216318096064232,新加坡
其他,0.5247531786030356,气候变化
娱乐,0.6629032165542152,张柏芝
科技,0.5508998260950305,威锋网
体育,0.4714538584113468,恩里克
娱乐,0.6011321159553463,魂器
汽车,0.5839677017735805,观致
娱乐,0.550356492193296,李崇霄
房产,0.4931460397539617,廖某
汽车,0.725677000084157,逍客
财经,0.4078219365736681,股市
娱乐,0.40387677656061743,李沁
体育,0.4726239380460098,巴萨
房产,0.3614543193043819,建筑
财经,0.5528763230185688,瑞士法郎
科技,0.4259627568729302,智能
汽车,0.37370264606403597,铃木
财经,0.5807241616886951,股价
房产,0.47930329812206246,经适
科技,0.5944264170358957,硅谷
